,Unnamed: 0,canonical_composer,second composer,canonical_title,split,year,midi_filename,audio_filename,duration,best match composer,era,nationality,era index,era index2
408,408,Franz Schubert,,"Sonata in B-flat Major, D960",train,2004,2004/MIDI-Unprocessed_XP_14_R2_2004_01_ORIG_MID--AUDIO_14_R2_2004_04_Track04_wav.midi,2004/MIDI-Unprocessed_XP_14_R2_2004_01_ORIG_MID--AUDIO_14_R2_2004_04_Track04_wav.wav,456.3416025,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
409,409,Franz Schubert,,"Sonata in B-flat Major, D960",train,2004,2004/MIDI-Unprocessed_XP_16_R2_2004_01_ORIG_MID--AUDIO_16_R2_2004_01_Track01_wav.midi,2004/MIDI-Unprocessed_XP_16_R2_2004_01_ORIG_MID--AUDIO_16_R2_2004_01_Track01_wav.wav,917.2921658,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
410,410,Franz Schubert,,"Sonata in B-flat Major, D960",train,2004,2004/MIDI-Unprocessed_XP_16_R2_2004_01_ORIG_MID--AUDIO_16_R2_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_XP_16_R2_2004_01_ORIG_MID--AUDIO_16_R2_2004_02_Track02_wav.wav,572.4566446,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
411,411,Franz Schubert,,"Sonata in B-flat Major, D960",train,2004,2004/MIDI-Unprocessed_XP_16_R2_2004_01_ORIG_MID--AUDIO_16_R2_2004_03_Track03_wav.midi,2004/MIDI-Unprocessed_XP_16_R2_2004_01_ORIG_MID--AUDIO_16_R2_2004_03_Track03_wav.wav,240.9960839,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
412,412,Franz Schubert,,"Sonata in B-flat Major, D960",train,2004,2004/MIDI-Unprocessed_XP_16_R2_2004_01_ORIG_MID--AUDIO_16_R2_2004_04_Track04_wav.midi,2004/MIDI-Unprocessed_XP_16_R2_2004_01_ORIG_MID--AUDIO_16_R2_2004_04_Track04_wav.wav,488.7111651,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
413,413,Franz Schubert,,"Sonata in B-flat Major, D960",train,2018,2018/MIDI-Unprocessed_Schubert4-6_MID--AUDIO_09_R2_2018_wav.midi,2018/MIDI-Unprocessed_Schubert4-6_MID--AUDIO_09_R2_2018_wav.wav,2561.109885,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
414,414,Franz Schubert,,"Sonata in B-flat Major, D960",train,2018,2018/MIDI-Unprocessed_Schubert4-6_MID--AUDIO_10_R2_2018_wav.midi,2018/MIDI-Unprocessed_Schubert4-6_MID--AUDIO_10_R2_2018_wav.wav,2421.895281,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
415,415,Franz Schubert,,"Sonata in C  Minor, D. 958",train,2009,2009/MIDI-Unprocessed_17_R2_2009_01_ORIG_MID--AUDIO_17_R2_2009_17_R2_2009_01_WAV.midi,2009/MIDI-Unprocessed_17_R2_2009_01_ORIG_MID--AUDIO_17_R2_2009_17_R2_2009_01_WAV.wav,475.9837655,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
416,416,Franz Schubert,,"Sonata in C  Minor, D. 959",train,2009,2009/MIDI-Unprocessed_17_R2_2009_01_ORIG_MID--AUDIO_17_R2_2009_17_R2_2009_02_WAV.midi,2009/MIDI-Unprocessed_17_R2_2009_01_ORIG_MID--AUDIO_17_R2_2009_17_R2_2009_02_WAV.wav,488.3635608,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
417,417,Franz Schubert,,"Sonata in C  Minor, D. 960",train,2009,2009/MIDI-Unprocessed_17_R2_2009_01_ORIG_MID--AUDIO_17_R2_2009_17_R2_2009_03_WAV.midi,2009/MIDI-Unprocessed_17_R2_2009_01_ORIG_MID--AUDIO_17_R2_2009_17_R2_2009_03_WAV.wav,203.632275,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
418,418,Franz Schubert,,"Sonata in C  Minor, D. 961",train,2009,2009/MIDI-Unprocessed_17_R2_2009_01_ORIG_MID--AUDIO_17_R2_2009_17_R2_2009_04_WAV.midi,2009/MIDI-Unprocessed_17_R2_2009_01_ORIG_MID--AUDIO_17_R2_2009_17_R2_2009_04_WAV.wav,521.6421066,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
419,419,Franz Schubert,,"Sonata in C Major, D840",test,2009,2009/MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_01_WAV.midi,2009/MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_01_WAV.wav,704.2567744,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
420,420,Franz Schubert,,"Sonata in C Major, D841",test,2009,2009/MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_02_WAV.midi,2009/MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_02_WAV.wav,540.3453464,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
421,421,Franz Schubert,,"Sonata in C Major, D842",validation,2009,2009/MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_03_WAV.midi,2009/MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_03_WAV.wav,312.5784802,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
422,422,Franz Schubert,,"Sonata in C Major, D843",test,2009,2009/MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_04_WAV.midi,2009/MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_04_WAV.wav,529.4145347,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
423,423,Franz Schubert,,"Sonata in C Minor, D. 958",train,2009,2009/MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_01_WAV.midi,2009/MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_01_WAV.wav,480.3627675,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
424,424,Franz Schubert,,"Sonata in C Minor, D. 958",train,2009,2009/MIDI-Unprocessed_12_R2_2009_01_ORIG_MID--AUDIO_12_R2_2009_12_R2_2009_01_WAV.midi,2009/MIDI-Unprocessed_12_R2_2009_01_ORIG_MID--AUDIO_12_R2_2009_12_R2_2009_01_WAV.wav,493.5211411,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
425,425,Franz Schubert,,"Sonata in C Minor, D. 958 (Complete)",train,2014,2014/MIDI-UNPROCESSED_04-07-08-10-12-15-17_R2_2014_MID--AUDIO_07_R2_2014_wav.midi,2014/MIDI-UNPROCESSED_04-07-08-10-12-15-17_R2_2014_MID--AUDIO_07_R2_2014_wav.wav,1790.898316,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
426,426,Franz Schubert,,"Sonata in C Minor, D. 958 (Complete)",train,2014,2014/MIDI-UNPROCESSED_19-20-21_R2_2014_MID--AUDIO_21_R2_2014_wav.midi,2014/MIDI-UNPROCESSED_19-20-21_R2_2014_MID--AUDIO_21_R2_2014_wav.wav,1766.218853,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
427,427,Franz Schubert,,"Sonata in C Minor, D. 959",train,2009,2009/MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_02_WAV.midi,2009/MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_02_WAV.wav,469.549477,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
428,428,Franz Schubert,,"Sonata in C Minor, D. 959",train,2009,2009/MIDI-Unprocessed_12_R2_2009_01_ORIG_MID--AUDIO_12_R2_2009_12_R2_2009_02_WAV.midi,2009/MIDI-Unprocessed_12_R2_2009_01_ORIG_MID--AUDIO_12_R2_2009_12_R2_2009_02_WAV.wav,573.7721292,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
429,429,Franz Schubert,,"Sonata in C Minor, D. 960",train,2009,2009/MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_03_WAV.midi,2009/MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_03_WAV.wav,166.6210941,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
430,430,Franz Schubert,,"Sonata in C Minor, D. 960",train,2009,2009/MIDI-Unprocessed_12_R2_2009_01_ORIG_MID--AUDIO_12_R2_2009_12_R2_2009_03_WAV.midi,2009/MIDI-Unprocessed_12_R2_2009_01_ORIG_MID--AUDIO_12_R2_2009_12_R2_2009_03_WAV.wav,151.1002763,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
431,431,Franz Schubert,,"Sonata in C Minor, D. 961",train,2009,2009/MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_04_WAV.midi,2009/MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_04_WAV.wav,520.2198323,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
432,432,Franz Schubert,,"Sonata in C Minor, D. 961",train,2009,2009/MIDI-Unprocessed_12_R2_2009_01_ORIG_MID--AUDIO_12_R2_2009_12_R2_2009_04_WAV.midi,2009/MIDI-Unprocessed_12_R2_2009_01_ORIG_MID--AUDIO_12_R2_2009_12_R2_2009_04_WAV.wav,560.5763625,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
433,433,Franz Schubert,,"Sonata in C Minor, D958",train,2004,2004/MIDI-Unprocessed_XP_06_R2_2004_01_ORIG_MID--AUDIO_06_R2_2004_01_Track01_wav.midi,2004/MIDI-Unprocessed_XP_06_R2_2004_01_ORIG_MID--AUDIO_06_R2_2004_01_Track01_wav.wav,692.7223154,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
434,434,Franz Schubert,,"Sonata in C Minor, D958",train,2004,2004/MIDI-Unprocessed_XP_06_R2_2004_01_ORIG_MID--AUDIO_06_R2_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_XP_06_R2_2004_01_ORIG_MID--AUDIO_06_R2_2004_02_Track02_wav.wav,525.6640476,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
435,435,Franz Schubert,,"Sonata in C Minor, D958",train,2004,2004/MIDI-Unprocessed_XP_06_R2_2004_01_ORIG_MID--AUDIO_06_R2_2004_03_Track03_wav.midi,2004/MIDI-Unprocessed_XP_06_R2_2004_01_ORIG_MID--AUDIO_06_R2_2004_03_Track03_wav.wav,745.9379704,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
436,436,Franz Schubert,,"Sonata in C Minor, D958",train,2004,2004/MIDI-Unprocessed_XP_19_R2_2004_01_ORIG_MID--AUDIO_19_R2_2004_01_Track01_wav.midi,2004/MIDI-Unprocessed_XP_19_R2_2004_01_ORIG_MID--AUDIO_19_R2_2004_01_Track01_wav.wav,452.8287924,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
437,437,Franz Schubert,,"Sonata in C Minor, D958",train,2004,2004/MIDI-Unprocessed_XP_19_R2_2004_01_ORIG_MID--AUDIO_19_R2_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_XP_19_R2_2004_01_ORIG_MID--AUDIO_19_R2_2004_02_Track02_wav.wav,465.3191401,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
438,438,Franz Schubert,,"Sonata in C Minor, D958",train,2004,2004/MIDI-Unprocessed_XP_19_R2_2004_01_ORIG_MID--AUDIO_19_R2_2004_03_Track03_wav.midi,2004/MIDI-Unprocessed_XP_19_R2_2004_01_ORIG_MID--AUDIO_19_R2_2004_03_Track03_wav.wav,705.4744146,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
439,439,Franz Schubert,,"Sonata in C Minor, D958",train,2004,2004/MIDI-Unprocessed_XP_22_R2_2004_01_ORIG_MID--AUDIO_22_R2_2004_01_Track01_wav.midi,2004/MIDI-Unprocessed_XP_22_R2_2004_01_ORIG_MID--AUDIO_22_R2_2004_01_Track01_wav.wav,463.9152981,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
440,440,Franz Schubert,,"Sonata in C Minor, D958",train,2004,2004/MIDI-Unprocessed_XP_22_R2_2004_01_ORIG_MID--AUDIO_22_R2_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_XP_22_R2_2004_01_ORIG_MID--AUDIO_22_R2_2004_02_Track02_wav.wav,466.2860176,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
441,441,Franz Schubert,,"Sonata in C Minor, D958",train,2004,2004/MIDI-Unprocessed_XP_22_R2_2004_01_ORIG_MID--AUDIO_22_R2_2004_03_Track03_wav.midi,2004/MIDI-Unprocessed_XP_22_R2_2004_01_ORIG_MID--AUDIO_22_R2_2004_03_Track03_wav.wav,152.7377973,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
442,442,Franz Schubert,,"Sonata in C Minor, D958",train,2004,2004/MIDI-Unprocessed_XP_22_R2_2004_01_ORIG_MID--AUDIO_22_R2_2004_04_Track04_wav.midi,2004/MIDI-Unprocessed_XP_22_R2_2004_01_ORIG_MID--AUDIO_22_R2_2004_04_Track04_wav.wav,547.8103498,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
443,443,Franz Schubert,,"Sonata in C Minor, D958",train,2018,2018/MIDI-Unprocessed_Schubert1-3_MID--AUDIO_05_R2_2018_wav.midi,2018/MIDI-Unprocessed_Schubert1-3_MID--AUDIO_05_R2_2018_wav.wav,1743.525233,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
444,444,Franz Schubert,,"Sonata in C Minor, D958",train,2018,2018/MIDI-Unprocessed_Schubert4-6_MID--AUDIO_08_R2_2018_wav.midi,2018/MIDI-Unprocessed_Schubert4-6_MID--AUDIO_08_R2_2018_wav.wav,1749.026029,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
445,445,Franz Schubert,,"Sonata in C Minor, D958",train,2018,2018/MIDI-Unprocessed_Schubert7-9_MID--AUDIO_11_R2_2018_wav.midi,2018/MIDI-Unprocessed_Schubert7-9_MID--AUDIO_11_R2_2018_wav.wav,1631.105474,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
446,446,Franz Schubert,,"Sonata in C Minor, D958",train,2018,2018/MIDI-Unprocessed_Schubert7-9_MID--AUDIO_16_R2_2018_wav.midi,2018/MIDI-Unprocessed_Schubert7-9_MID--AUDIO_16_R2_2018_wav.wav,1758.362291,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
447,447,Franz Schubert,,"Sonata in C major, D. 840 (Complete)",test,2014,2014/MIDI-UNPROCESSED_19-20-21_R2_2014_MID--AUDIO_20_R2_2014_wav.midi,2014/MIDI-UNPROCESSED_19-20-21_R2_2014_MID--AUDIO_20_R2_2014_wav.wav,1579.194468,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
448,448,Franz Schubert,,"Sonata in D Major, D. 850 (Complete)",train,2014,2014/MIDI-UNPROCESSED_04-07-08-10-12-15-17_R2_2014_MID--AUDIO_10_R2_2014_wav.midi,2014/MIDI-UNPROCESSED_04-07-08-10-12-15-17_R2_2014_MID--AUDIO_10_R2_2014_wav.wav,1974.043165,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
449,449,Franz Schubert,,"Sonata in D Major, D850",train,2004,2004/MIDI-Unprocessed_XP_15_R2_2004_01_ORIG_MID--AUDIO_15_R2_2004_01_Track01_wav.midi,2004/MIDI-Unprocessed_XP_15_R2_2004_01_ORIG_MID--AUDIO_15_R2_2004_01_Track01_wav.wav,396.0180625,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
450,450,Franz Schubert,,"Sonata in D Major, D850",train,2004,2004/MIDI-Unprocessed_XP_15_R2_2004_01_ORIG_MID--AUDIO_15_R2_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_XP_15_R2_2004_01_ORIG_MID--AUDIO_15_R2_2004_02_Track02_wav.wav,682.4018331,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
451,451,Franz Schubert,,"Sonata in D Major, D850",train,2004,2004/MIDI-Unprocessed_XP_15_R2_2004_01_ORIG_MID--AUDIO_15_R2_2004_03_Track03_wav.midi,2004/MIDI-Unprocessed_XP_15_R2_2004_01_ORIG_MID--AUDIO_15_R2_2004_03_Track03_wav.wav,351.6399883,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
452,452,Franz Schubert,,"Sonata in D Major, D850",train,2004,2004/MIDI-Unprocessed_XP_15_R2_2004_01_ORIG_MID--AUDIO_15_R2_2004_04_Track04_wav.midi,2004/MIDI-Unprocessed_XP_15_R2_2004_01_ORIG_MID--AUDIO_15_R2_2004_04_Track04_wav.wav,440.9805367,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
453,453,Franz Schubert,,"Sonata in D Major, D850",train,2018,2018/MIDI-Unprocessed_Schubert10-12_MID--AUDIO_20_R2_2018_wav.midi,2018/MIDI-Unprocessed_Schubert10-12_MID--AUDIO_20_R2_2018_wav.wav,2346.840602,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
454,454,Franz Schubert,,Sonata in G Major D894,train,2018,2018/MIDI-Unprocessed_Schubert7-9_MID--AUDIO_15_R2_2018_wav.midi,2018/MIDI-Unprocessed_Schubert7-9_MID--AUDIO_15_R2_2018_wav.wav,2076.613842,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
455,455,Franz Schubert,,Sonata in G Major D894,train,2018,2018/MIDI-Unprocessed_Schubert10-12_MID--AUDIO_17_R2_2018_wav.midi,2018/MIDI-Unprocessed_Schubert10-12_MID--AUDIO_17_R2_2018_wav.wav,1898.298048,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
456,456,Franz Schubert,,Sonata in G Major D894,train,2018,2018/MIDI-Unprocessed_Schubert10-12_MID--AUDIO_18_R2_2018_wav.midi,2018/MIDI-Unprocessed_Schubert10-12_MID--AUDIO_18_R2_2018_wav.wav,1990.15426,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
457,457,Franz Schubert,,"Sonata in G Major, D 894",train,2004,2004/MIDI-Unprocessed_XP_17_R2_2004_01_ORIG_MID--AUDIO_17_R2_2004_01_Track01_wav.midi,2004/MIDI-Unprocessed_XP_17_R2_2004_01_ORIG_MID--AUDIO_17_R2_2004_01_Track01_wav.wav,749.2039864,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
458,458,Franz Schubert,,"Sonata in G Major, D 894",train,2004,2004/MIDI-Unprocessed_XP_17_R2_2004_01_ORIG_MID--AUDIO_17_R2_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_XP_17_R2_2004_01_ORIG_MID--AUDIO_17_R2_2004_02_Track02_wav.wav,417.901545,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
459,459,Franz Schubert,,"Sonata in G Major, D 894",train,2004,2004/MIDI-Unprocessed_XP_17_R2_2004_01_ORIG_MID--AUDIO_17_R2_2004_03_Track03_wav.midi,2004/MIDI-Unprocessed_XP_17_R2_2004_01_ORIG_MID--AUDIO_17_R2_2004_03_Track03_wav.wav,224.2888683,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
460,460,Franz Schubert,,"Sonata in G Major, D 894",train,2004,2004/MIDI-Unprocessed_XP_17_R2_2004_01_ORIG_MID--AUDIO_17_R2_2004_04_Track04_wav.midi,2004/MIDI-Unprocessed_XP_17_R2_2004_01_ORIG_MID--AUDIO_17_R2_2004_04_Track04_wav.wav,506.7762828,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
461,461,Franz Schubert,,"Sonata in G Major, D. 894",train,2009,2009/MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_01_WAV.midi,2009/MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_01_WAV.wav,774.4343217,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
462,462,Franz Schubert,,"Sonata in G Major, D. 894",train,2009,2009/MIDI-Unprocessed_19_R2_2009_01_ORIG_MID--AUDIO_19_R2_2009_19_R2_2009_01_WAV.midi,2009/MIDI-Unprocessed_19_R2_2009_01_ORIG_MID--AUDIO_19_R2_2009_19_R2_2009_01_WAV.wav,928.5140288,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
463,463,Franz Schubert,,"Sonata in G Major, D. 895",train,2009,2009/MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_02_WAV.midi,2009/MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_02_WAV.wav,410.555145,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
464,464,Franz Schubert,,"Sonata in G Major, D. 895",train,2009,2009/MIDI-Unprocessed_19_R2_2009_01_ORIG_MID--AUDIO_19_R2_2009_19_R2_2009_02_WAV.midi,2009/MIDI-Unprocessed_19_R2_2009_01_ORIG_MID--AUDIO_19_R2_2009_19_R2_2009_02_WAV.wav,459.31578,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
465,465,Franz Schubert,,"Sonata in G Major, D. 896",train,2009,2009/MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_03_WAV.midi,2009/MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_03_WAV.wav,227.1044738,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
466,466,Franz Schubert,,"Sonata in G Major, D. 896",train,2009,2009/MIDI-Unprocessed_19_R2_2009_01_ORIG_MID--AUDIO_19_R2_2009_19_R2_2009_03_WAV.midi,2009/MIDI-Unprocessed_19_R2_2009_01_ORIG_MID--AUDIO_19_R2_2009_19_R2_2009_03_WAV.wav,241.472782,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
467,467,Franz Schubert,,"Sonata in G Major, D. 897",train,2009,2009/MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_04_WAV.midi,2009/MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_04_WAV.wav,513.0189848,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
468,468,Franz Schubert,,"Sonata in G Major, D. 897",train,2009,2009/MIDI-Unprocessed_19_R2_2009_01_ORIG_MID--AUDIO_19_R2_2009_19_R2_2009_04_WAV.midi,2009/MIDI-Unprocessed_19_R2_2009_01_ORIG_MID--AUDIO_19_R2_2009_19_R2_2009_04_WAV.wav,460.1023711,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
469,469,Franz Schubert,,"Sonata in G Major, D894",train,2004,2004/MIDI-Unprocessed_XP_04_R2_2004_01_ORIG_MID--AUDIO_04_R2_2004_01_Track01_wav.midi,2004/MIDI-Unprocessed_XP_04_R2_2004_01_ORIG_MID--AUDIO_04_R2_2004_01_Track01_wav.wav,1025.036506,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
470,470,Franz Schubert,,"Sonata in G Major, D894",train,2004,2004/MIDI-Unprocessed_XP_04_R2_2004_01_ORIG_MID--AUDIO_04_R2_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_XP_04_R2_2004_01_ORIG_MID--AUDIO_04_R2_2004_02_Track02_wav.wav,1298.327367,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
471,471,Franz Schubert,,"Sonata in G Major, D894",train,2004,2004/MIDI-Unprocessed_XP_20_R2_2004_01_ORIG_MID--AUDIO_20_R1_2004_01_Track01_wav.midi,2004/MIDI-Unprocessed_XP_20_R2_2004_01_ORIG_MID--AUDIO_20_R1_2004_01_Track01_wav.wav,754.7541837,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
472,472,Franz Schubert,,"Sonata in G Major, D894",train,2004,2004/MIDI-Unprocessed_XP_20_R2_2004_01_ORIG_MID--AUDIO_20_R1_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_XP_20_R2_2004_01_ORIG_MID--AUDIO_20_R1_2004_02_Track02_wav.wav,433.1782093,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
473,473,Franz Schubert,,"Sonata in G Major, D894",train,2004,2004/MIDI-Unprocessed_XP_20_R2_2004_01_ORIG_MID--AUDIO_20_R1_2004_03_Track03_wav.midi,2004/MIDI-Unprocessed_XP_20_R2_2004_01_ORIG_MID--AUDIO_20_R1_2004_03_Track03_wav.wav,685.9199851,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
474,474,Franz Schubert,,Valse-Caprice No. 6 from Soirees de Vienne,test,2009,2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_03_WAV.midi,2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_03_WAV.wav,442.2765342,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
475,475,Franz Schubert,,Wanderer Fantasy,test,2006,2006/MIDI-Unprocessed_10_R1_2006_01-04_ORIG_MID--AUDIO_10_R1_2006_03_Track03_wav.midi,2006/MIDI-Unprocessed_10_R1_2006_01-04_ORIG_MID--AUDIO_10_R1_2006_03_Track03_wav.wav,1263.03426,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
476,476,Franz Schubert,,Der Mueller und der Bach,validation,2018,2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--3.midi,2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--3.wav,301.6249655,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
477,477,Franz Schubert, Franz Liszt,Die Forelle,train,2011,2011/MIDI-Unprocessed_03_R2_2011_MID--AUDIO_R2-D1_08_Track08_wav.midi,2011/MIDI-Unprocessed_03_R2_2011_MID--AUDIO_R2-D1_08_Track08_wav.wav,207.156577,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
478,478,Franz Schubert, Franz Liszt,"Fruelingsglaube, Die Junge Nonne",train,2006,2006/MIDI-Unprocessed_11_R1_2006_01-06_ORIG_MID--AUDIO_11_R1_2006_04_Track04_wav.midi,2006/MIDI-Unprocessed_11_R1_2006_01-06_ORIG_MID--AUDIO_11_R1_2006_04_Track04_wav.wav,503.9137589,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
479,479,Franz Schubert, Franz Liszt,Gretchen am Spinnrade,test,2018,2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--2.midi,2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--2.wav,199.1357517,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
480,480,Franz Schubert, Franz Liszt,"Song Transcriptions: Aufenthalt, Gretchen am Spinnrade, Standchen von Shakespeare, Der Erlkonig",train,2004,2004/MIDI-Unprocessed_XP_18_R1_2004_01-02_ORIG_MID--AUDIO_18_R1_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_XP_18_R1_2004_01-02_ORIG_MID--AUDIO_18_R1_2004_02_Track02_wav.wav,209.410707,Franz Schubert,Classical-Romantic Transition,Austrian,11,5
